
 ==================================================================================
 SPGL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :      120      No. columns           :      512
 Initial tau           : 2.00e+01      Two-norm of b         : 2.11e+00
 Optimality tol        : 1.00e-04      Target one-norm of x  : 2.00e+01
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :     1200

  Iter      Objective   Relative Gap      gNorm   stepG    nnzX    nnzG
   210  6.7834979e-03  1.1478655e-03   5.72e-04     0.0      95       0
   211  6.7452437e-03  8.4197767e-04   5.52e-04     0.0      95       0
   212  6.5173780e-03  2.5843208e-03   6.23e-04     0.0      92       0
   213  6.5257962e-03  3.0775842e-03   6.44e-04    -0.3      94       0
   214  6.4328674e-03  1.9151308e-03   5.81e-04     0.0      94       0
   215  6.4037314e-03  9.0463356e-04   5.29e-04     0.0      93       0
   216  6.3858298e-03  7.5953504e-04   5.20e-04     0.0      93       0
   217  6.1717732e-03  2.4395980e-03   5.86e-04     0.0      93       0
   218  6.2327436e-03  5.0353513e-03   7.20e-04    -0.3      94       0
   219  6.1305170e-03  2.9999467e-03   6.13e-04     0.0      93       0
   220  6.0703807e-03  9.1962861e-04   5.06e-04     0.0      94       0
   221  6.0573269e-03  7.7986518e-04   4.98e-04     0.0      92       0
   222  5.8738399e-03  8.5964735e-04   4.84e-04     0.0      91       0
   223  5.8811913e-03  3.7447585e-03   6.33e-04    -0.3      91       0
   224  5.8683820e-03  4.7921020e-03   6.72e-04    -0.3      94       0
   225  5.7388213e-03  7.7018003e-04   4.73e-04     0.0      91       0
   226  5.7252811e-03  7.9854893e-04   4.73e-04     0.0      91       0
   227  5.6856812e-03  6.2671723e-04   4.61e-04     0.0      91       0
   228  5.3937025e-03  6.9543352e-03   7.29e-04    -0.3      91       0
   229  5.5413029e-03  7.6292614e-03   8.07e-04    -0.3      92       0
   230  5.0807326e-03  1.5875544e-03   4.68e-04     0.0      93       0
   231  5.0154551e-03  9.5220889e-04   4.31e-04     0.0      92       0
   232  4.9944700e-03  8.0840581e-04   4.20e-04     0.0      92       0
   233  4.9406738e-03  8.7109811e-04   4.15e-04     0.0      91       0
   234  4.9170413e-03  2.2982665e-03   4.88e-04    -0.3      92       0
   235  4.9201719e-03  3.3078039e-03   5.33e-04    -0.3      89       0
   236  4.8462308e-03  8.6791535e-04   4.10e-04     0.0      91       0
   237  4.8347121e-03  5.6257833e-04   3.94e-04     0.0      91       0
   238  4.8051808e-03  6.2722316e-04   3.95e-04     0.0      91       0
   239  4.5063994e-03  9.9778936e-03   8.07e-04    -0.3      89       0
   240  4.1844806e-03  4.2091996e-03   5.40e-04    -0.3      91       0
   241  4.0370767e-03  6.6351668e-04   3.43e-04     0.0      89       0
   242  4.0092562e-03  8.9984282e-04   3.51e-04     0.0      89       0
   243  3.9883993e-03  5.1418777e-04   3.29e-04     0.0      88       0
   244  3.9425347e-03  1.0034533e-03   3.48e-04     0.0      89       0
   245  3.9262616e-03  7.2349835e-04   3.33e-04    -0.3      88       0
   246  3.9111332e-03  8.0839122e-04   3.37e-04     0.0      88       0
   247  3.8973734e-03  5.2762438e-04   3.22e-04     0.0      88       0
   248  3.8813921e-03  7.9959726e-04   3.34e-04     0.0      88       0
   249  3.8708035e-03  1.4434199e-03   3.64e-04     0.0      88       0
   250  3.8697062e-03  2.0947293e-03   3.95e-04     0.0      88       0
   251  3.8291253e-03  5.0160740e-04   3.15e-04     0.0      88       0
   252  3.8199358e-03  5.2001444e-04   3.15e-04     0.0      88       0
   253  3.7962259e-03  4.2159721e-04   3.09e-04     0.0      88       0
   254  3.7994123e-03  5.9762704e-03   5.51e-04    -0.3      89       0
   255  3.4715299e-03  3.3964207e-03   4.45e-04    -0.3      89       0
   256  3.3376974e-03  5.7353430e-04   2.85e-04     0.0      88       0
   257  3.3137795e-03  6.7518278e-04   2.86e-04     0.0      88       0
   258  3.2935860e-03  4.9434965e-04   2.73e-04     0.0      88       0
   259  3.2740692e-03  1.3133721e-03   3.13e-04     0.0      88       0
   260  3.2774896e-03  2.0446759e-03   3.46e-04    -0.3      87       0
   261  3.2326208e-03  4.8047790e-04   2.69e-04     0.0      88       0
   262  3.2249964e-03  4.0110109e-04   2.64e-04     0.0      88       0
   263  3.2028040e-03  3.5761930e-04   2.61e-04     0.0      88       0
   264  3.2180525e-03  5.8798255e-03   5.00e-04    -0.3      84       0
   265  2.9465851e-03  3.6839413e-03   4.19e-04    -0.3      85       0
   266  2.7731140e-03  5.5547333e-04   2.41e-04     0.0      85       0
   267  2.7475696e-03  5.6543079e-04   2.39e-04     0.0      86       0
   268  2.7328950e-03  4.2302306e-04   2.29e-04     0.0      86       0
   269  2.7101853e-03  5.7630947e-04   2.34e-04     0.0      85       0
   270  2.7181619e-03  1.6329617e-03   2.84e-04    -0.3      85       0
   271  2.6903035e-03  8.3562076e-04   2.46e-04     0.0      85       0
   272  2.6736834e-03  3.6002551e-04   2.21e-04     0.0      85       0
   273  2.6676389e-03  3.1082004e-04   2.18e-04     0.0      85       0
   274  2.5445682e-03  5.5906946e-04   2.21e-04     0.0      85       0
   275  2.6626836e-03  3.2702564e-03   3.60e-04    -0.3      86       0
   276  2.5313646e-03  2.0762976e-03   2.92e-04    -0.3      84       0
   277  2.4720530e-03  3.9251981e-04   2.07e-04     0.0      85       0
   278  2.4657515e-03  3.1652881e-04   2.03e-04     0.0      85       0
   279  2.4394057e-03  3.0957968e-04   2.00e-04     0.0      85       0
   280  2.4298152e-03  2.3837754e-03   2.99e-04     0.0      84       0
   281  2.3561130e-03  1.1160642e-03   2.39e-04    -0.3      83       0
   282  2.2910289e-03  5.0692247e-04   2.01e-04     0.0      84       0
   283  2.2803653e-03  2.5790474e-04   1.87e-04     0.0      83       0
   284  2.2710282e-03  2.7625603e-04   1.86e-04     0.0      83       0
   285  2.2226831e-03  6.6609960e-04   2.00e-04     0.0      83       0
   286  2.2624687e-03  2.2360200e-03   2.80e-04    -0.3      83       0
   287  2.2156820e-03  1.3186717e-03   2.34e-04     0.0      82       0
   288  2.1827365e-03  2.9392902e-04   1.81e-04     0.0      82       0
   289  2.1779678e-03  2.5767140e-04   1.78e-04     0.0      82       0
   290  2.1395964e-03  3.1270542e-04   1.77e-04     0.0      81       0
   291  2.1177220e-03  9.5119420e-04   2.10e-04    -0.3      80       0
   292  2.0937583e-03  6.4826672e-04   1.92e-04    -0.3      80       0
   293  2.0851788e-03  2.8469821e-04   1.73e-04     0.0      80       0
   294  2.0771759e-03  3.3278933e-04   1.74e-04     0.0      80       0
   295  2.0584074e-03  7.1722870e-04   1.91e-04     0.0      79       0
   296  2.0461085e-03  4.0563069e-04   1.75e-04    -0.3      80       0
   297  2.0402055e-03  2.2961416e-04   1.66e-04     0.0      79       0
   298  2.0311664e-03  3.0899503e-04   1.69e-04     0.0      79       0
   299  2.0217250e-03  2.6834615e-03   2.82e-04     0.0      79       0
   300  1.9858263e-03  1.6518210e-03   2.32e-04    -0.3      77       0
   301  1.9365355e-03  2.2583200e-04   1.59e-04     0.0      78       0
   302  1.9324055e-03  2.6856990e-04   1.60e-04     0.0      78       0
   303  1.8997120e-03  2.3938918e-04   1.56e-04     0.0      77       0
   304  1.8797834e-03  8.5169045e-04   1.85e-04    -0.3      78       0
   305  1.8567123e-03  4.0812053e-04   1.61e-04    -0.3      77       0
   306  1.8480675e-03  3.7368862e-04   1.59e-04     0.0      76       0
   307  1.8418272e-03  2.3113995e-04   1.51e-04     0.0      76       0
   308  1.8288496e-03  4.5180008e-04   1.61e-04     0.0      76       0
   309  1.8403906e-03  1.3867357e-03   2.06e-04    -0.3      77       0
   310  1.8203242e-03  8.8657845e-04   1.82e-04     0.0      76       0
   311  1.8021702e-03  1.9722309e-04   1.47e-04     0.0      76       0
   312  1.7984007e-03  2.2584580e-04   1.48e-04     0.0      76       0
   313  1.7356102e-03  2.8100654e-04   1.46e-04     0.0      75       0
   314  1.7715291e-03  1.9203468e-03   2.26e-04    -0.3      75       0
   315  1.6801663e-03  3.4999013e-04   1.46e-04    -0.3      75       0
   316  1.6708049e-03  2.9542083e-04   1.42e-04     0.0      75       0
   317  1.6636057e-03  2.0227133e-04   1.36e-04     0.0      75       0
   318  1.6380949e-03  3.1205145e-04   1.40e-04     0.0      72       0
   319  1.6515195e-03  1.6300764e-03   2.04e-04    -0.3      73       0
   320  1.6565850e-03  1.3576471e-03   1.91e-04     0.0      74       0
   321  1.6090857e-03  1.8553593e-04   1.32e-04     0.0      72       0
   322  1.6056263e-03  2.0172933e-04   1.32e-04     0.0      73       0
   323  1.5892187e-03  1.7232714e-04   1.29e-04     0.0      72       0
   324  1.5451361e-03  1.1850816e-03   1.77e-04    -0.3      71       0
   325  1.5840379e-03  1.9815946e-03   2.14e-04    -0.3      72       0
   326  1.5013590e-03  5.3867078e-04   1.41e-04     0.0      71       0
   327  1.4889351e-03  2.0422464e-04   1.23e-04     0.0      72       0
   328  1.4841035e-03  1.8804940e-04   1.22e-04     0.0      72       0
   329  1.4594269e-03  2.3886391e-04   1.22e-04     0.0      71       0
   330  1.4841788e-03  1.0144427e-03   1.61e-04    -0.3      71       0
   331  1.4677463e-03  1.3510002e-03   1.77e-04    -0.3      71       0
   332  1.4206635e-03  2.7323527e-04   1.22e-04     0.0      70       0
   333  1.4163056e-03  1.6176329e-04   1.16e-04     0.0      70       0
   334  1.4097456e-03  1.7093813e-04   1.15e-04     0.0      70       0
   335  1.3417737e-03  6.6779809e-04   1.35e-04     0.0      69       0
   336  1.3896695e-03  1.6140562e-03   1.83e-04    -0.3      69       0
   337  1.3401060e-03  9.7453101e-04   1.49e-04     0.0      69       0
   338  1.3134036e-03  2.0833700e-04   1.10e-04     0.0      69       0
   339  1.3099482e-03  1.6064483e-04   1.08e-04     0.0      69       0
   340  1.3005593e-03  1.7125836e-04   1.07e-04     0.0      69       0
   341  1.2890216e-03  2.0751047e-03   1.98e-04     0.0      65       0
   342  1.2065512e-03  8.8598890e-04   1.37e-04    -0.3      66       0
   343  1.1801255e-03  1.6714619e-04   9.92e-05     0.0      66       0
   344  1.1754535e-03  2.0429027e-04   1.00e-04     0.0      65       0
   345  1.1671568e-03  1.4529487e-04   9.56e-05     0.0      65       0
   346  1.1442249e-03  3.8335963e-04   1.07e-04     0.0      62       0
   347  1.1744697e-03  1.6428338e-03   1.65e-04    -0.3      62       0
   348  1.1337801e-03  5.7045669e-04   1.14e-04     0.0      60       0
   349  1.1228135e-03  1.3440188e-04   9.20e-05     0.0      61       0
   350  1.1202269e-03  1.2627780e-04   9.13e-05     0.0      60       0
   351  1.0983664e-03  1.2716236e-04   8.95e-05     0.0      60       0
   352  1.1066294e-03  7.5607442e-04   1.20e-04    -0.3      58       0
   353  1.0716562e-03  2.4407834e-04   9.43e-05    -0.3      56       0
   354  1.0665142e-03  1.4981810e-04   8.87e-05     0.0      58       0
   355  1.0612481e-03  1.1082086e-04   8.61e-05     0.0      58       0
   356  1.0444153e-03  2.3212367e-04   9.02e-05     0.0      56       0
   357  1.0556734e-03  9.1142019e-04   1.25e-04    -0.3      55       0
   358  1.0458913e-03  6.4629998e-04   1.10e-04     0.0      56       0
   359  1.0267914e-03  1.2173369e-04   8.41e-05     0.0      56       0
   360  1.0245616e-03  1.2761055e-04   8.41e-05     0.0      56       0
   361  1.0111367e-03  1.1291869e-04   8.21e-05     0.0      56       0
   362  9.9763878e-04  3.5880131e-04   9.40e-05    -0.3      55       0
   363  9.8317064e-04  1.8786203e-04   8.45e-05    -0.3      54       0
   364  9.7817424e-04  1.3544504e-04   8.12e-05     0.0      54       0
   365  9.7471024e-04  1.0397164e-04   7.92e-05     0.0      54       0
   366  9.6177457e-04  2.3250743e-04   8.40e-05     0.0      54       0
   367  9.6269481e-04  4.2365756e-04   9.42e-05    -0.3      52       0
   368  9.5482550e-04  3.5240055e-04   8.95e-05     0.0      54       0
   369  9.4876824e-04  1.0103642e-04   7.71e-05     0.0      54       0
   370  9.4657718e-04  1.1983325e-04   7.78e-05     0.0      54       0
   371  9.2268113e-04  1.4059786e-04   7.71e-05     0.0      51       0
   372  9.3738779e-04  8.7555315e-04   1.14e-04    -0.3      52       0
   373  9.1407665e-04  5.5068577e-04   9.65e-05    -0.3      51       0
   374  9.0096567e-04  1.4018975e-04   7.55e-05     0.0      51       0
   375  8.9904621e-04  1.1765817e-04   7.42e-05     0.0      51       0
   376  8.7840775e-04  1.1464239e-04   7.20e-05     0.0      51       0
   377  8.9537260e-04  8.3008543e-04   1.08e-04    -0.3      50       0
   378  8.5260521e-04  2.7435290e-04   7.92e-05    -0.3      50       0
   379  8.4661412e-04  1.3884277e-04   7.17e-05     0.0      50       0
   380  8.4255814e-04  1.6279027e-04   7.22e-05     0.0      50       0
   381  8.3383626e-04  1.6809056e-04   7.13e-05     0.0      50       0
   382  8.3039002e-04  1.7495379e-04   7.16e-05    -0.3      49       0
   383  8.2736048e-04  1.1469149e-04   6.84e-05     0.0      49       0
   384  8.2444413e-04  1.4059774e-04   6.95e-05     0.0      49       0
   385  8.2037001e-04  1.5590951e-04   6.99e-05     0.0      49       0
   386  8.2656769e-04  5.5999125e-04   8.98e-05     0.0      49       0
   387  8.1516541e-04  3.6113316e-04   7.96e-05     0.0      49       0
   388  8.0874142e-04  1.0984255e-04   6.68e-05     0.0      49       0
   389  8.0702875e-04  9.5420571e-05   6.60e-05     0.0      49       0

 EXIT -- Optimal solution found

 Products with A     :     563        Total time   (secs) :     1.7
 Products with A'    :     390        Project time (secs) :     0.4
 Newton iterations   :       0        Mat-vec time (secs) :     0.5
 Line search its     :     296        Subspace iterations :       0


 ==================================================================================
 PQNL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :      120      No. columns           :      512
 Initial tau           : 2.00e+01      Two-norm of b         : 2.02e+00
 Optimality tol        : 1.00e-04      Target one-norm of x  : 2.00e+01
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :     1200

  Iter      Objective   Relative Gap      gNorm   stepG    nnzX    nnzG
     0  2.0150022e+00  4.4849015e+00   4.55e-01     0.0       0       0
Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
         1          1          4     1.00000e+00     6.31489e-01     3.21687e+00
         2          1         10     1.00000e+00     5.17391e-01     2.10039e+00
         3          1         19     1.00000e+00     3.88841e-01     1.29692e+00
         4          1         28     1.00000e+00     3.15692e-01     9.72055e-01
         5          1         37     1.00000e+00     2.69298e-01     7.17191e-01
         6          1         46     1.00000e+00     2.36634e-01     5.48961e-01
         7          1         57     1.00000e+00     2.15406e-01     4.19403e-01
         8          1         68     1.00000e+00     1.94376e-01     3.63292e-01
         9          1         82     1.00000e+00     1.80035e-01     3.48062e-01
        10          1         94     1.00000e+00     1.67760e-01     3.01787e-01
        11          1        109     1.00000e+00     1.58575e-01     2.53044e-01
        12          1        123     1.00000e+00     1.48138e-01     2.11252e-01
        13          1        138     1.00000e+00     1.41940e-01     1.96349e-01
        14          1        156     1.00000e+00     1.36067e-01     1.79381e-01
        15          1        173     1.00000e+00     1.29672e-01     1.68648e-01
        16          1        186     1.00000e+00     1.25044e-01     1.46991e-01
        17          1        202     1.00000e+00     1.20306e-01     1.25388e-01
        18          1        220     1.00000e+00     1.16437e-01     1.28774e-01
        19          1        234     1.00000e+00     1.13659e-01     1.20347e-01
        20          1        254     1.00000e+00     1.09220e-01     1.13741e-01
        21          1        268     1.00000e+00     1.06727e-01     1.10219e-01
        22          1        292     1.00000e+00     1.03543e-01     1.01588e-01
        23          1        312     1.00000e+00     1.00778e-01     1.00823e-01
        24          1        331     1.00000e+00     9.76146e-02     1.06791e-01
        25          1        360     1.00000e+00     9.44393e-02     1.08030e-01
        26          1        378     1.00000e+00     9.12507e-02     9.72633e-02
        27          1        400     1.00000e+00     8.85237e-02     9.04835e-02
        28          1        424     1.00000e+00     8.60653e-02     9.31676e-02
        29          1        448     1.00000e+00     8.35677e-02     8.97173e-02
        30          1        471     1.00000e+00     8.11337e-02     8.68849e-02
        31          1        496     1.00000e+00     7.85655e-02     8.47932e-02
        32          1        520     1.00000e+00     7.60024e-02     8.69946e-02
        33          1        545     1.00000e+00     7.35264e-02     8.46755e-02
        34          1        582     1.00000e+00     7.08982e-02     7.93459e-02
        35          1        620     1.00000e+00     6.85633e-02     7.42448e-02
        36          1        649     1.00000e+00     6.58750e-02     7.38132e-02
        37          1        674     1.00000e+00     6.35193e-02     7.08965e-02
        38          1        698     1.00000e+00     6.12219e-02     6.56289e-02
        39          1        730     1.00000e+00     5.88316e-02     5.92326e-02
        40          1        754     1.00000e+00     5.71323e-02     5.48498e-02
        41          1        778     1.00000e+00     5.52749e-02     5.18031e-02
        42          1        820     1.00000e+00     5.30371e-02     5.74132e-02
        43          1        852     1.00000e+00     5.13260e-02     5.73007e-02
        44          1        887     1.00000e+00     4.88595e-02     5.93109e-02
        45          1        917     1.00000e+00     4.63902e-02     6.02284e-02
        46          1        957     1.00000e+00     4.38093e-02     5.38423e-02
        47          1        991     1.00000e+00     4.06548e-02     5.15749e-02
        48          1       1042     1.00000e+00     3.77453e-02     5.65559e-02
        49          1       1096     1.00000e+00     3.42922e-02     6.07244e-02
        50          1       1162     1.00000e+00     3.06074e-02     5.47443e-02
        51          1       1204     1.00000e+00     2.76161e-02     4.52106e-02
        52          1       1238     1.00000e+00     2.54441e-02     3.92180e-02
        53          1       1267     1.00000e+00     2.33073e-02     4.34142e-02
        54          1       1301     1.00000e+00     2.09972e-02     4.55347e-02
        55          1       1328     1.00000e+00     1.86902e-02     3.76324e-02
        56          1       1373     1.00000e+00     1.65447e-02     3.15384e-02
        57          1       1417     1.00000e+00     1.49966e-02     2.55092e-02
        58          1       1448     1.00000e+00     1.30329e-02     2.56147e-02
        59          1       1492     1.00000e+00     1.16797e-02     2.48851e-02
        60          1       1530     1.00000e+00     1.02233e-02     2.01047e-02
        61          1       1586     1.00000e+00     8.78210e-03     1.63277e-02
        62          1       1620     1.00000e+00     7.74042e-03     1.40648e-02
        63          1       1628     1.00000e+00     7.27286e-03     9.67041e-03
        64          1       1670     1.00000e+00     6.49622e-03     8.91240e-03
        65          1       1711     1.00000e+00     5.81803e-03     9.91611e-03
        66          1       1764     1.00000e+00     4.89808e-03     9.54009e-03
        67          1       1802     1.00000e+00     4.25058e-03     7.72697e-03
        68          1       1838     1.00000e+00     3.65935e-03     6.13502e-03
        69          1       1845     1.00000e+00     3.50596e-03     5.68220e-03
        70          1       1878     1.00000e+00     3.06864e-03     5.89835e-03
        71          1       1929     1.00000e+00     2.68974e-03     5.63327e-03
        72          1       1957     1.00000e+00     2.44287e-03     4.10045e-03
        73          1       1978     1.00000e+00     2.21474e-03     3.66205e-03
        74          1       2012     1.00000e+00     1.93379e-03     3.56515e-03
        75          1       2060     1.00000e+00     1.67656e-03     2.77298e-03
        76          1       2102     1.00000e+00     1.48072e-03     2.48638e-03
        77          1       2144     1.00000e+00     1.32355e-03     2.22067e-03
        78          1       2197     1.00000e+00     1.15893e-03     2.18385e-03
        79          1       2213     1.00000e+00     1.08023e-03     1.69130e-03
        80          1       2250     1.00000e+00     9.33199e-04     1.52365e-03
        81          1       2289     1.00000e+00     8.40517e-04     1.52674e-03
        82          1       2339     1.00000e+00     7.11515e-04     1.34076e-03
        83          1       2379     1.00000e+00     6.12015e-04     1.19333e-03
        84          1       2412     1.00000e+00     5.24874e-04     1.12998e-03
        85          1       2440     1.00000e+00     4.69283e-04     1.02641e-03
        86          1       2461     1.00000e+00     4.09653e-04     8.17047e-04
        87          1       2483     1.00000e+00     3.76991e-04     6.17675e-04
        88          1       2511     1.00000e+00     3.46000e-04     5.31549e-04
        89          1       2536     1.00000e+00     3.23132e-04     4.85982e-04
        90          1       2567     1.00000e+00     2.96114e-04     4.89595e-04
        91          1       2589     1.00000e+00     2.72783e-04     5.07001e-04
        92          1       2613     1.00000e+00     2.49182e-04     4.85723e-04
        93          1       2642     1.00000e+00     2.28167e-04     3.95679e-04
        94          1       2673     1.00000e+00     2.05827e-04     3.26613e-04
        95          1       2703     1.00000e+00     1.90260e-04     3.03112e-04
        96          1       2739     1.00000e+00     1.73046e-04     2.77005e-04
        97          1       2782     1.00000e+00     1.60959e-04     2.31512e-04
        98          1       2810     1.00000e+00     1.47117e-04     1.92148e-04
        99          1       2842     1.00000e+00     1.36185e-04     1.62595e-04
       100          1       2858     1.00000e+00     1.28116e-04     1.30848e-04
       101          1       2902     1.00000e+00     1.11710e-04     1.85195e-04
       102          1       2955     1.00000e+00     1.00389e-04     2.14530e-04
       103          1       2972     1.00000e+00     9.36940e-05     1.62395e-04
Optimal solution found
   103  9.3693980e-05  5.7771055e-05   9.15e-06     0.0      20       0
 EXIT -- Optimal solution found

 Products with A     :     105        Total time   (secs) :     8.3
 Products with A'    :     105        Project time (secs) :    11.7
 Newton iterations   :       0        Mat-vec time (secs) :     0.1


 ==================================================================================
 SPGL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :      120      No. columns           :      512
 Initial tau           : 0.00e+00      Two-norm of b         : 2.02e+00
 Optimality tol        : 1.00e-04      Target objective      : 0.00e+00
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :     1200

  Iter      Objective   Relative Gap  Rel Error      gNorm   stepG    nnzX    nnzG            tau
     0  2.0150022e+00  0.0000000e+00   1.00e+00  4.552e-01     0.0       0       0  8.9188136e+00
     1  1.9609487e+00  2.8323308e+00   1.00e+00  4.071e-01    -0.3       1       0
     2  1.3521221e+00  2.0858657e+00   1.00e+00  2.719e-01     0.0      33       0
     3  1.1254011e+00  1.3584604e+00   1.00e+00  2.074e-01     0.0      61       0
     4  1.0149900e+00  3.7206604e-01   1.00e+00  1.243e-01     0.0      62       0
     5  9.9974231e-01  2.7654361e-01   1.00e+00  1.124e-01     0.0      55       0
     6  9.7856109e-01  1.1340493e-01   9.79e-01  9.776e-02     0.0      44       0
     7  9.7530117e-01  2.6904589e-01   9.75e-01  1.143e-01     0.0      38       0
     8  9.7948761e-01  2.3324456e-01   9.79e-01  1.137e-01     0.0      35       0
     9  9.6992992e-01  3.5155512e-02   9.70e-01  9.074e-02     0.0      41       0
    10  9.6960490e-01  1.4184864e-02   9.70e-01  8.866e-02     0.0      39       0  1.9522074e+01
    11  2.6954894e-01  5.5899387e-01   2.70e-01  3.355e-02     0.0     161       0
    12  2.0216167e-01  1.4975995e-01   2.02e-01  2.132e-02     0.0     263       0
    13  1.8887409e-01  1.3972403e-01   1.89e-01  1.928e-02     0.0     222       0
    14  1.6983894e-01  7.3847819e-02   1.70e-01  1.574e-02     0.0     184       0
    15  1.6269896e-01  2.0041218e-01   1.63e-01  1.925e-02     0.0     144       0
    16  1.5688997e-01  1.3903855e-01   1.57e-01  1.846e-02    -0.3     156       0
    17  1.4822179e-01  5.0225002e-02   1.48e-01  1.270e-02     0.0     147       0
    18  1.4677320e-01  4.2252551e-02   1.47e-01  1.231e-02     0.0     143       0
    19  1.4335032e-01  3.6170929e-02   1.43e-01  1.182e-02     0.0     137       0
    20  1.4361508e-01  1.8005044e-01   1.44e-01  1.881e-02     0.0     112       0
    21  1.3311826e-01  7.1779557e-02   1.33e-01  1.310e-02    -0.3     123       0
    22  1.2957169e-01  5.2380734e-02   1.30e-01  1.186e-02     0.0     124       0
    23  1.2811392e-01  3.6747087e-02   1.28e-01  1.098e-02     0.0     120       0
    24  1.2718292e-01  3.2315292e-02   1.27e-01  1.072e-02     0.0     120       0
    25  1.2590702e-01  4.4992464e-02   1.26e-01  1.125e-02     0.0     118       0
    26  1.2557125e-01  5.5584835e-02   1.26e-01  1.179e-02    -0.3     121       0
    27  1.2468575e-01  5.7659691e-02   1.25e-01  1.180e-02     0.0     117       0
    28  1.2387491e-01  2.7706999e-02   1.24e-01  1.028e-02     0.0     120       0
    29  1.2347606e-01  2.5945970e-02   1.23e-01  1.015e-02     0.0     117       0
    30  1.2136484e-01  2.8539194e-02   1.21e-01  1.017e-02     0.0     116       0
    31  1.2150455e-01  8.9142563e-02   1.22e-01  1.318e-02    -0.3     118       0
    32  1.1979009e-01  4.0002079e-02   1.20e-01  1.070e-02    -0.3     121       0
    33  1.1889991e-01  2.9584657e-02   1.19e-01  1.007e-02     0.0     118       0
    34  1.1857792e-01  2.2992108e-02   1.19e-01  9.715e-03     0.0     118       0
    35  1.1507719e-01  2.4987446e-02   1.15e-01  9.590e-03     0.0     113       0
    36  1.1497190e-01  9.9836694e-02   1.15e-01  1.347e-02    -0.3     114       0
    37  1.1184208e-01  5.2506344e-02   1.12e-01  1.092e-02    -0.3     120       0
    38  1.1111193e-01  2.1101945e-02   1.11e-01  9.218e-03     0.0     116       0
    39  1.1059411e-01  2.4687622e-02   1.11e-01  9.314e-03     0.0     113       0
    40  1.0927190e-01  4.0129924e-02   1.09e-01  9.966e-03     0.0     113       0
    41  1.0868679e-01  3.3780840e-02   1.09e-01  9.650e-03    -0.3     112       0
    42  1.0827902e-01  2.1843402e-02   1.08e-01  9.006e-03     0.0     113       0
    43  1.0784842e-01  2.4314949e-02   1.08e-01  9.103e-03     0.0     113       0
    44  1.0697856e-01  5.1800457e-02   1.07e-01  1.042e-02     0.0     110       0
    45  1.0618999e-01  2.8420346e-02   1.06e-01  9.224e-03    -0.3     110       0
    46  1.0588712e-01  1.7736231e-02   1.06e-01  8.651e-03     0.0     110       0
    47  1.0521896e-01  2.1609624e-02   1.05e-01  8.794e-03     0.0     110       0
    48  1.0510299e-01  1.5427543e-01   1.05e-01  1.534e-02    -0.3     107       0
    49  1.0076304e-01  4.2945970e-02   1.01e-01  9.718e-03    -0.3     110       0
    50  1.0014235e-01  1.8995749e-02   1.00e-01  8.395e-03     0.0     107       0
    51  9.9830308e-02  1.8371529e-02   9.98e-02  8.309e-03     0.0     106       0
    52  9.7167882e-02  1.8790146e-02   9.72e-02  8.093e-03     0.0     104       0
    53  9.8280389e-02  8.4249465e-02   9.83e-02  1.134e-02    -0.3     105       0
    54  9.8045121e-02  1.1565353e-01   9.80e-02  1.296e-02    -0.3     108       0
    55  9.4419722e-02  2.5558127e-02   9.44e-02  8.316e-03     0.0     108       0
    56  9.4131399e-02  1.6751050e-02   9.41e-02  7.832e-03     0.0     106       0
    57  9.3702632e-02  1.7365956e-02   9.37e-02  7.820e-03     0.0     105       0
    58  8.7044885e-02  8.3700092e-02   8.70e-02  1.061e-02     0.0      98       0
    59  9.2932451e-02  1.1830137e-01   9.29e-02  1.254e-02    -0.3     102       0
    60  8.4828060e-02  4.4869765e-02   8.48e-02  8.644e-03     0.0     105       0
    61  8.3193882e-02  2.2653013e-02   8.32e-02  7.423e-03     0.0     105       0
    62  8.2886147e-02  1.6770952e-02   8.29e-02  7.081e-03     0.0     101       0
    63  8.1944366e-02  1.2486716e-02   8.19e-02  6.754e-03     0.0      99       0
    64  8.1181498e-02  2.9141994e-02   8.12e-02  7.688e-03     0.0      97       0
    65  7.9760837e-02  2.8185598e-02   7.98e-02  7.447e-03    -0.3     101       0
    66  7.9333898e-02  1.1446493e-02   7.93e-02  6.566e-03     0.0      99       0
    67  7.9061111e-02  1.4783645e-02   7.91e-02  6.718e-03     0.0      99       0
    68  7.8384130e-02  1.6639672e-02   7.84e-02  6.736e-03     0.0      99       0
    69  7.8089125e-02  2.2484923e-02   7.81e-02  7.037e-03    -0.3      99       0
    70  7.7792215e-02  1.4828597e-02   7.78e-02  6.611e-03     0.0      99       0
    71  7.7512229e-02  1.6805323e-02   7.75e-02  6.708e-03     0.0      99       0
    72  7.7211382e-02  1.4094509e-02   7.72e-02  6.536e-03     0.0      98       0
    73  7.6929253e-02  2.9164760e-02   7.69e-02  7.294e-03     0.0      98       0
